id,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
262,0.99033004,1.4622481,1.0843383,0.4815535,0.5493208,0.70247203,1.1691523,0.5231876,2.3646965,1.917676,0.70135164,0.4042969,0.9650197,0.3264622,-0.7860925,-1.2860175,0.37655956,-0.8235152,-0.42411533,-0.39658633,-0.25429353,-1.2541789,-0.9516569,0.8509886,1.4795872,-0.06548618,-0.13463262,0.71031046,-0.7299085,-0.014532904,-1.9982393,0.35276392,0.50123644,-0.68643826,-0.26158774,0.58635527,1.1498661,-1.0095496,2.9568934,-0.3808129
263,0.6106699,1.4364158,2.3824615,0.078687906,1.0652647,-0.3512162,-0.27460146,1.375718,-0.40031064,2.235824,1.5476812,1.9139819,0.67557436,-0.38645718,-0.1742871,3.3519475,0.22985785,0.5349472,-0.36718324,-0.43951815,0.46011564,-0.46600598,1.030382,-2.3983204,0.7334136,-0.97586834,0.33820418,0.7207289,1.7171167,-0.07065221,-0.22872674,-0.22209144,-0.31050804,1.032217,0.85557514,-0.26693383,0.020270409,1.8318694,0.7800775,0.7949877
264,2.780867,-0.030805469,0.36564076,1.1780103,0.089966655,0.83740276,2.174665,0.54330575,0.6004145,1.3479434,0.9435886,-0.37679696,-0.24168108,0.079720505,1.6722579,-0.43237737,0.15708874,-1.0449739,1.0284805,-0.6127806,-1.3304732,-1.1383709,0.107926324,0.6304141,0.33424258,0.6930436,1.0041616,1.0151441,-1.3462298,1.5714685,-0.9051671,0.23018676,1.5233928,-0.5355069,-1.1128933,-1.31763,0.0001253417,0.6532464,1.6016583,-0.1065652
265,-1.6853479,-0.07786536,-1.6267922,-0.71854043,-1.3454165,0.03746748,-1.4279867,-0.41082752,-1.0726807,0.77891743,-0.427651,0.5272871,0.7782507,1.6499571,1.71129,0.7100572,0.31326264,-0.4569364,0.8186349,-0.24500412,-1.8285565,0.62025034,-0.39966267,-0.3973183,0.74420816,-0.3523544,-1.4965225,1.1294726,-0.81587934,-1.3990179,-0.08292799,-0.56238073,-0.19223383,0.9942188,-0.66478497,-0.27658588,-0.004451629,-0.622788,0.014209577,-0.31115043
266,0.083227396,-1.950561,0.50391996,-1.3062379,-1.5312097,-1.1552546,-1.4577667,0.80838156,-0.10746962,-2.7001996,0.8475874,0.00083641394,1.3477033,-0.66050214,-0.7419874,0.12967715,1.005251,-0.15265363,-1.3927468,0.80305326,-0.068370424,-0.5597195,-0.1829558,-1.0354822,0.033334725,0.028234167,1.5788264,0.06637799,-0.23676278,-0.83392507,0.36842808,0.6715575,0.69293225,0.93661934,0.843414,-0.3192648,0.13427679,0.7902102,0.40213722,1.1216491
267,-1.752754,-1.8395991,-1.3723524,-2.3683162,-0.20187533,-0.258161,-1.1905473,-0.30189878,-0.080005825,-1.5012721,1.0577468,0.11911963,0.007260618,-0.3109236,-0.18101162,-0.40092158,-0.36787528,0.48296267,-0.6029921,0.7559064,-0.62650305,-0.0074643195,0.31851384,-0.16377804,2.198134,-1.0169808,-0.7432167,-0.9852014,-0.5578639,0.3617788,0.48974985,-0.9369258,-0.9653115,-0.9148062,0.19948874,0.17177218,-0.23680095,-0.626562,-0.3841718,-0.42862645
268,-0.9639238,-0.8788445,0.5305118,-0.11280894,-0.92712057,-0.2089051,1.3020082,2.3226519,-0.85710156,1.0200766,-0.6710248,-1.3860842,2.3632367,-1.3127393,-0.48409703,-0.010156338,1.0908684,0.5161432,1.2823446,0.54738915,-0.772576,-1.1917378,-0.091874935,-0.76101965,-2.0364268,0.009308217,-1.9021705,-0.75839806,0.1952558,-0.3122356,-1.5553682,-1.1072222,0.6368567,0.8203161,-1.5237217,1.412191,-1.2019881,-0.8316054,-0.44609475,0.35784712
269,-2.7908893,-0.7964618,-0.20074576,-0.43872356,-1.6968796,-0.97441417,-1.5189633,-2.5854692,-1.823026,-2.0953429,0.39986226,-0.41190097,0.310744,-0.053334247,-1.1192123,-0.94528407,0.078304075,-0.31238723,-0.5098972,0.82757914,-0.38839212,1.8752298,-0.027285635,-0.65697294,0.5241513,-0.47905213,0.8887983,-0.12361254,1.2822793,0.19376977,0.0036340044,-1.2213147,-0.6956053,0.04761156,-1.9553446,1.4111642,0.46429133,-2.4481285,-1.5289662,1.2984236
270,-0.58497137,-1.847892,-1.8019772,-0.91542083,-0.25588793,0.36147892,-1.2041643,1.0219696,-0.7957853,-2.3722296,0.64856625,1.1725768,0.33469394,-0.9716308,1.4113767,-0.32265326,-0.34652135,-1.2731748,-0.5795029,-0.73067117,2.2438161,-0.12879305,-0.6144195,1.7240678,0.0033730883,1.2892874,-0.6832498,0.08325799,-0.70015174,-1.4355247,1.5395898,-0.7698499,-0.3448103,-0.1638633,-0.11368998,0.65107405,-0.22311123,0.74522763,-0.37022513,-0.23770028
271,-0.38465726,-1.1575503,-0.76806056,-0.5766666,-1.8742211,-0.49536252,-0.5577173,-1.1449767,-1.9697852,-1.044821,-0.12625931,-1.6944418,-1.4180478,0.82303035,1.2588093,-1.2555442,-1.3222662,-1.8990266,0.26786146,-0.013276138,0.48278117,-1.509611,-1.0878415,2.4340062,1.0288849,1.2033452,-1.4015855,-0.02629307,0.40552944,3.2131143,0.5215747,0.26218742,-0.34547648,0.75298613,-0.5024905,-0.009884209,-0.93806064,-1.8319591,1.2288697,-1.129414
272,-0.8354807,-1.7930307,-1.6610469,-2.2457244,0.1809001,-1.4494412,-2.037127,-1.8254173,0.32286382,-0.95921314,1.1701573,1.2769843,0.89190793,-0.8101113,0.594163,0.8347419,0.43456474,0.41915235,-0.26851362,1.1753787,-1.2628727,0.7845419,-0.017028114,1.1594408,-0.20135528,-1.0833412,-0.016345382,-0.5120794,1.0697892,0.97293186,-0.3148151,1.5699373,0.64214283,-0.7115051,-1.5147201,-0.5508862,-0.6003252,-0.6390948,-0.8068235,0.7526679
273,0.59603524,0.5647787,2.0169737,0.9042393,2.3956661,1.3714168,2.2887979,1.0701456,1.0433099,1.791652,-0.10743475,-0.50519115,-0.2385544,0.8563189,-0.25605813,-0.56078243,-0.2588,-0.33011073,0.6333425,0.24035686,2.9504442,-0.029507188,-0.8735269,0.68812567,0.7755603,-0.57667196,-0.4800711,0.95443195,0.95321846,1.2585459,0.47795007,0.6229423,0.041195776,-0.38929945,-1.2390898,-0.14805551,-0.78726643,-0.7253477,0.053034026,-0.8261686
274,0.84994525,1.291751,-0.24592042,0.52023363,-0.26654136,0.62584245,0.21671772,2.4825137,0.138493,0.64035183,-1.6574724,1.5597905,0.27340108,1.2044914,1.9386626,-0.07732394,1.5087441,-0.77484757,-1.1773459,0.5233865,-1.1495379,2.2195828,-0.72557133,0.15133774,0.9210281,-2.3392274,0.68543494,-0.09153739,0.17074627,0.21406744,-1.080788,-0.8752494,-2.293276,-3.0427713,-0.693435,0.31507444,-0.28348038,0.3880842,-0.73526007,0.38990492
275,-0.8715824,0.14107251,-0.8264749,-2.17236,-0.44744575,-1.0895592,-1.1164114,-2.4625406,-1.7576435,0.042758465,0.4405881,0.3435198,-1.3815123,-1.0024117,0.17791356,-0.63400763,-0.068178214,0.35718834,-0.90969646,2.283999,-0.069599465,-0.07050814,-0.6778791,-0.53022814,-0.52940136,-1.0825843,0.18643105,0.78929204,-0.72703904,0.432032,1.1986312,0.4480051,1.2774069,-0.021336537,1.0687307,0.38011876,0.53632766,0.26702553,0.11806118,1.5210718
276,-1.8962787,-2.7754135,0.94470143,-0.83871675,-1.452188,-2.335503,-0.14922702,-2.5994427,-1.9028136,-2.3163023,1.4623152,-1.0214387,-0.39118007,-0.31979623,1.8342904,-1.7721158,-0.45791554,-0.45446658,-2.2267752,1.5595235,0.2314745,-0.10828766,1.0804591,1.2418182,-0.38432005,-0.85671973,0.2283805,0.21122864,-0.3600629,1.7039571,0.906993,0.7512898,-0.3638943,-0.054715578,0.97652304,-0.30318385,0.41522834,-0.61103344,-0.96044725,-0.12471348
277,2.4214854,1.3433483,0.13544148,0.6466036,1.5320016,0.4851346,0.6577312,1.396024,0.9281364,1.2999786,0.8585316,-0.32795215,-0.41419932,0.51748717,-1.1979569,0.7241195,0.34832844,2.1788862,0.7195184,0.18916848,-0.8282875,0.11396449,0.2503067,1.2458817,0.4323284,2.2906196,-0.81470615,1.2948523,0.255672,-0.47043055,-0.612418,-1.4651811,-0.3539054,0.12148809,-1.3052799,0.72884727,0.039424263,2.152511,-0.1701876,0.40940568
278,0.0992378,-0.47162002,-0.50444067,-0.85171056,-1.6888642,-2.6451974,-0.3359424,-0.7355291,-1.3108063,0.7579119,-0.36301404,-1.8098475,-0.42259067,-0.018994426,1.9016852,0.7233138,-1.5114266,0.24130508,-0.12595841,1.1735742,-0.34956542,1.2256111,0.08332889,1.3663282,-0.7440817,0.8225985,-0.46442357,-1.5097822,1.4372131,-0.81296355,0.052251,0.1870904,0.14824766,1.3729622,1.3524525,1.3929453,0.10955178,-0.8361394,0.60692024,0.7670307
279,-2.281139,-1.6071546,-2.5240211,-1.7971388,-0.96621305,-0.24486488,-1.6418364,-0.16270107,-1.4746327,0.63775,-0.5568603,-1.1842694,0.06254654,0.61316377,0.17093049,1.6128256,-0.90285045,0.6876379,-0.04219201,0.78591454,1.070506,0.5010758,-1.3331097,0.041820794,1.040108,0.05656831,0.37743938,-0.7683323,-0.9499579,0.69321495,0.8602962,-0.36746225,0.37769517,0.22056705,-0.13593067,-0.49116543,1.584779,-0.111668006,-0.19086888,-0.052573036
280,-2.7641869,-1.2991186,-0.7379485,-0.83768857,-1.1730931,-1.6891825,-1.9093821,0.2860831,-3.6026537,-0.12679541,-0.57353693,-1.3502612,-0.79353994,0.38497618,-1.8707324,2.0169463,0.08217627,0.08402175,-1.106999,-1.2330492,-0.9146894,-1.3820853,0.66216797,-0.22514457,-2.3034437,-1.6143711,0.707444,-0.13383354,0.34895915,0.47511828,-0.12529062,-0.48686865,-2.4002123,-1.230621,-0.3009696,2.061069,1.3614111,0.0920667,-0.40342373,0.5156245
281,-1.3078836,-0.9273278,-2.1314297,-1.1804292,-1.1322399,0.42777085,-0.63091135,-0.8815472,-2.4711137,-1.5094877,-0.648212,-1.1787614,-0.78079545,0.6389739,0.6665613,-1.8144293,-2.2178266,1.7162849,0.9046511,1.202909,1.646508,-2.8161542,0.7065014,-0.6638864,-0.35335708,1.3690352,-0.41443104,0.4975529,-1.0725526,-0.34477693,-0.80672866,-0.30118945,-0.70950186,-1.3423649,-0.8199416,0.39235955,-0.771385,0.23731014,0.80841917,-0.03833216
282,0.6644856,0.14205372,1.2628313,2.095747,0.4103102,2.2677536,0.10824233,0.7315707,-0.050322413,0.4683892,-0.7953034,1.3851157,0.6030435,0.43374303,-1.2094604,2.7502306,-0.031385753,-0.759232,1.4182625,2.3506198,0.72966295,0.1513113,-0.59972084,0.0026742038,0.44087496,-1.6033952,0.19455853,0.8125717,-0.004383613,-2.0525331,-1.550685,-1.2363366,-0.5371647,0.10727217,0.84968317,0.5222247,-1.8544538,0.4480621,0.7635374,0.7592591
283,0.64064705,1.9956129,-0.89131176,-0.9196836,1.2724733,0.9842885,0.92202425,-1.0115969,2.5148308,1.3686306,-1.6271663,-0.84705925,1.4274896,-0.27256218,-0.14975072,-0.84847844,-0.068275325,0.7328101,-0.9459237,0.095216885,-0.14684714,-0.83938843,-1.0925444,0.842217,-0.098914124,0.38123634,1.3421502,2.3916876,0.4048203,-0.1433999,-0.47249153,0.80929923,0.58800036,-0.117398806,1.5330429,0.014289791,0.033003867,0.6746317,-0.28231114,-0.076260574
284,2.8122163,2.8747568,1.9794623,2.3520617,1.09142,1.2830017,0.9075321,2.755382,1.4114274,1.5984625,0.8803862,1.2948204,-1.533541,0.75329477,0.8946194,0.5375416,1.0683522,1.1668617,-1.5519317,-0.23068675,-0.90298766,-0.9762708,0.95161116,-1.3138163,0.3201391,0.7108627,-0.023886314,-0.20002784,-1.4329591,-0.92941964,-0.56881243,1.0418775,0.8617906,2.4477391,1.156441,-0.7779806,0.5849279,-1.8269283,-0.11607822,-0.3256296
285,-1.4262336,-1.4052582,-2.7442734,-2.2170649,-0.1456486,-0.76485014,-1.5525684,-2.0117488,-2.4746685,-1.9613779,-0.48895434,0.43393824,-0.28925294,0.51611835,-0.9314606,-1.1677475,0.26367792,2.4953506,1.354858,0.9078523,1.7151493,-0.14022373,0.5908769,-0.039806984,0.33068427,1.346449,2.0890424,-0.76850766,0.655626,-0.59270877,-0.3287506,0.22369355,-0.39931488,-0.35891446,-1.1242704,0.29460615,-0.12721701,-0.5400109,1.0265386,0.4059684
286,1.3776209,0.7785827,-0.02492249,0.73048925,0.25265485,1.0120608,1.5866269,2.396497,0.51405466,2.475553,0.14163059,0.66680914,-0.09285053,-0.69195503,-0.2527039,-1.434615,0.967842,0.48022953,-0.844865,1.1102135,1.7973095,-0.17457637,-0.894312,2.0995235,-1.3914081,-0.23411188,0.60988635,-0.87114197,-0.59367937,0.7669405,0.14657623,-0.104233265,-0.0046171485,0.49265924,-0.62543744,1.3382984,0.9650912,-0.019771328,0.73741496,-0.6177621
287,1.4047894,0.36042184,0.24584168,1.569566,-0.29909265,1.0870826,1.1695893,0.41045487,0.74224865,1.5787735,2.6090114,-0.900186,0.043542583,0.1489477,0.52022374,-0.6758833,0.04606996,0.2926385,0.20127304,1.4685686,-0.663713,-1.2015133,0.4981498,0.69997364,1.5710379,-1.2252909,0.20423889,0.7862131,-0.8589252,0.060195073,-0.33674666,0.9040857,0.2130437,-0.9597521,2.0365455,-2.3008146,0.6043901,1.3424034,-0.8618029,-0.53477347
288,1.775809,2.0222855,1.6215839,-0.7038835,1.8396096,0.54334325,-0.27491653,0.3840093,0.71519756,1.9922655,-1.4937823,-1.0253006,0.6933574,0.5644894,1.0928952,0.10768779,-1.1433393,-0.4025473,-0.027181279,-1.8182232,-0.89683086,1.5486745,-0.39403048,0.1637488,-1.4845885,-0.83453673,1.2460237,1.1355398,2.7194908,-2.171986,0.42902973,-0.41089314,1.5576617,-0.21324958,1.9835634,-0.90768665,0.10497977,0.30955252,0.14108539,-0.18697153
289,0.43863618,-0.6276089,1.6973623,2.7164316,2.980983,0.99508727,1.7596306,2.4718862,1.2017415,-0.63381815,0.44119486,0.5214735,0.36267936,0.6524193,0.24583353,0.5852431,0.25463045,1.0980092,1.6388643,-0.054370422,-0.5216644,-0.38815984,-0.22902133,1.0881494,1.7110296,0.30392358,1.3488455,-1.6908717,0.1086331,-0.28945324,1.7048504,0.12771274,0.952148,0.12658314,-2.041048,-0.60352194,-0.12876129,-0.2574877,0.33328307,-2.9900599
290,0.34966838,-0.40300667,-1.1021996,1.7499384,0.13735032,-0.1224159,1.1115139,1.3720652,0.21325058,-0.63687885,0.6040264,1.1691791,-0.5735702,0.47137418,1.7200679,0.6855783,2.2636404,-0.43297222,-0.36259127,-1.7431583,0.61829454,0.70072496,1.1152099,-0.28093842,0.6617695,0.12017778,0.5537531,0.8334604,-1.2256737,-0.42740417,2.149665,0.13456428,-1.2896298,-0.3624843,0.25108635,1.0901499,-0.38439184,-0.8137577,-0.958978,-0.77565336
291,0.54451597,-3.1093807,-2.0427294,-1.1988602,-0.8109386,-0.2692905,0.16853392,-2.0797734,-1.8851135,-0.22784388,0.35032505,1.438081,2.2411275,0.5762818,-0.85063,0.96448755,-0.2317326,-0.49035695,-0.47136956,-0.5740813,1.3892078,0.3153097,0.8086659,-0.11419238,-0.46633673,-0.35003552,2.3619916,-1.7001674,-0.93296874,-0.06995804,1.5857613,0.5229018,0.34998605,0.098282896,0.9006102,0.3118962,0.57090354,0.09730115,-1.0241547,0.42112365
292,-0.8578765,0.039674997,0.21224368,-0.90113777,-1.209966,-3.2941656,0.08910489,-2.1918144,-0.70783335,-1.7532914,-0.27124584,-0.6958957,-0.8828536,-0.9488777,0.28344426,1.641929,1.4370058,-0.4835879,-0.7506247,-0.5675822,2.8735166,-0.8174827,-0.5803451,0.93531656,0.6954916,0.523134,-1.0551828,0.5099472,-0.57054776,-0.23646455,-0.2154087,-1.486107,0.5130469,1.0003331,0.55530494,-0.6371952,0.036041323,-0.85770375,-0.5822748,1.5691292
293,-2.6592102,-0.46416026,-1.4992504,-1.6490724,0.07001901,-0.14692968,-1.7018563,-1.0899645,-0.566251,-0.3255105,-0.32651228,0.8833197,-0.44757605,-1.7204021,0.40646592,-0.92504925,0.566224,1.5536892,-1.6016787,0.051344104,-0.23019569,1.7007569,0.70023566,1.1677266,1.460191,-0.27187365,0.90974784,0.7757184,-2.8325338,-0.115535945,-0.871558,-1.1802591,0.49475366,1.2098676,0.81435275,1.8239003,0.015457322,0.71988493,-0.02153742,-0.59477484
294,0.8010872,-0.3950659,1.8418199,-0.4827429,1.8685815,-0.06937599,2.0247476,0.6720147,1.3263729,-0.34367192,1.7511078,-0.28351817,1.1798836,0.39602214,-1.1276313,-0.8837782,0.8432682,0.2930883,-0.9225464,-2.17381,-0.018328616,2.5273554,1.7949538,-0.8335434,0.48698205,-1.1209682,0.059070587,1.4432724,0.105442606,-0.46916533,-1.4056174,1.4821006,-0.19709888,-0.71706057,-2.706006,0.3372602,-0.49393493,-2.2353451,-0.6502249,1.2769897
295,-0.52309763,-1.4919999,-1.1404561,-0.5257981,-2.0373816,-1.885148,-0.2908448,-0.5343435,-1.2441307,-0.40275753,-0.82285345,0.43914548,1.924458,-1.2023826,1.1278657,-1.6477181,1.0381953,-0.31994668,-0.27344343,-0.454726,-0.27734107,-0.88355845,0.020870779,0.90228635,0.20608264,-0.8960961,0.2381364,-0.6104673,-0.4007385,-0.2563624,1.0682304,-0.3744331,0.042139225,0.80878526,-0.0066429093,0.81327504,0.28919637,-0.48607737,0.32861638,1.4195032
296,0.77671504,1.8200499,1.6655349,0.7873378,2.1152453,-0.35021925,1.1517148,1.3193159,0.7309915,1.8369963,0.9436957,-0.87527364,-1.0995458,0.86995614,0.4009419,-1.2541251,-0.60597926,0.65712935,-0.8871941,0.51519156,-0.3798582,0.44803464,1.772109,0.6931037,-0.6396953,0.47756588,-1.4933245,-0.5595731,1.4058356,-0.6111423,-0.36782685,1.4190861,2.2671895,-0.06408689,1.7884583,-0.620291,0.12030843,0.8167568,-0.6849522,-0.5033873
297,-0.8564031,-0.60586965,-0.04335642,-0.2452321,-2.678722,-0.7043057,-1.4862019,-1.9582931,-0.44625396,-2.5370817,1.0991346,1.3191985,-1.3159963,-1.2434298,-1.4852182,0.31743723,1.273648,0.02130688,-0.7431361,-1.4914407,-1.1119276,1.557785,-2.1835763,0.06735243,-0.28220168,-1.1832857,-1.7573415,0.9017179,0.29785466,-2.263422,0.67859006,-0.8725423,-0.39785329,0.9278599,-0.5885262,-1.9590329,-0.009155372,-1.3163515,0.14941971,0.30833602
298,-2.0717995,-0.17025131,-0.5450387,-1.1447237,-1.5800297,-0.7058902,-2.2736397,-0.83037305,-0.27368325,-0.88829964,-0.7513351,0.033336997,1.678752,0.21088763,-0.9407037,0.9722762,0.9185617,-1.145193,-0.50274104,-0.27711666,1.1326594,-0.034426574,-2.7021961,0.35206243,0.2984475,-0.8524616,-1.4609799,0.88063204,-0.066130705,0.19635868,-0.28586736,0.1108931,-1.7245082,0.2739228,-0.3287219,1.65071,-2.0263274,0.6116323,0.7223118,0.92461044
299,2.1775408,1.7603483,2.2675328,-0.08561766,-1.3271441,0.44181478,1.0136716,1.4383814,0.44378167,0.31926525,-0.8200372,0.5016589,-0.2529767,1.449758,0.87844026,-0.1001112,0.39785552,-1.5703429,-0.17527165,0.9618835,-0.65928394,-0.2789829,0.8038807,0.16754723,-1.2956554,-0.23004952,-0.28845146,-0.04927576,-0.23415312,1.5158325,0.5653004,0.33937594,-1.4937067,1.4352899,0.05478395,1.7593971,0.380629,-1.2200776,0.37631708,0.8074477
300,-0.6916379,-3.6950822,-0.68109643,0.618543,-1.1071535,-2.315489,-1.7029424,-0.8037172,-0.65458727,-0.15861297,-0.89939266,0.8458492,-0.32811645,-2.685298,0.87235236,-0.6826872,-0.08260855,-0.5735057,0.23157668,0.32170022,2.4430795,-0.10741835,-0.5645511,-0.42239043,0.008865604,0.06781269,0.72075593,-0.24972017,0.26993516,1.6841398,-1.0373728,0.22181773,1.2575579,0.32485375,-1.2933445,1.0740479,-0.33364096,0.60035443,0.47626042,-0.8130125
301,-0.048459053,0.41352642,1.8036833,0.6352741,0.78030914,0.39251208,2.1949015,0.71028554,2.2759814,2.2646828,-0.043536015,-0.78736943,1.1834155,1.4513565,-0.9155506,1.0245655,0.58992827,0.2833623,-0.33312744,0.80858725,-0.6416519,0.41783997,-0.23669669,0.28106895,0.048967086,-0.8951462,0.6388628,0.45210373,-0.56502616,-1.7367357,0.52106965,0.97404224,-0.8816884,-0.6756731,0.7483872,-0.57918227,-1.0550894,0.005575021,0.36209914,-0.25580657
302,-0.65275836,-1.6453263,-2.570942,-2.373791,-1.4313385,-1.4743912,-1.1073457,-0.8995961,0.70399237,-0.17927057,-1.569777,0.57895875,-0.9034561,0.69444275,-0.67732185,0.08353008,-1.7638626,1.7635858,-0.42993346,-0.21813066,1.3663368,0.77025896,0.3277893,-1.2938963,-1.0346618,-0.7631601,0.4018394,-1.1530536,-1.7244636,1.1886952,-0.19873117,0.32621473,2.1818175,-0.5297712,-1.3133053,0.27194253,-1.5551221,-0.97708213,0.44118974,-0.3741781
303,-3.3622544,-0.41597933,0.6455245,-0.24731785,-1.9312541,-2.4217174,-0.31931823,-0.22800213,-2.2184293,-0.5465262,0.8379099,0.68772084,-0.112006746,-0.939063,0.91402537,0.37056568,-0.10061031,-0.60839736,-1.2997661,1.0511804,-2.6309059,0.0642396,-1.8210534,-1.5155447,0.06593893,-0.9986606,0.7818839,-0.045015257,0.8146032,-0.08488051,0.5332378,-0.6673346,-0.91587085,1.7396365,0.24368289,-0.5920379,0.60465074,-1.567992,-0.20670731,0.03227216
304,-1.6455925,-1.917297,-0.35935903,-2.0711722,-1.8825924,-1.9938263,0.25743723,-1.2970454,-1.023669,-1.0839895,-1.5344901,0.6846319,-0.1290729,1.2158116,0.50306106,-0.4962729,1.4270272,-0.31682804,-1.4481429,0.09671859,-0.54982,0.26511315,-1.3882577,-0.75909454,-1.4944882,1.4095013,-0.46608788,-0.22132772,2.3666172,0.17732136,1.6481506,0.5743168,-1.0607938,-0.2193549,-1.597012,1.3303276,0.56768864,0.22163229,2.0605426,0.3853752
305,1.0455034,1.5113002,-0.50036335,-0.09757626,0.44934136,2.7749853,2.068629,-0.41301763,1.5928758,2.5365214,-0.34605554,-0.59670734,-0.6255172,-0.13370523,1.2401351,2.411198,-0.37024102,-1.1793327,1.4046243,0.19787535,-1.086199,0.26422486,0.014910981,-1.3486258,0.48195913,1.4911854,0.52479917,-2.6064143,-1.6209685,1.3080684,-0.2572266,1.4767836,1.4748602,-0.738736,-1.2562335,-1.3419352,-1.0140622,-0.8517033,0.11561353,1.5638195
306,1.1650026,0.00024318695,0.07960141,1.5494802,1.1055388,-0.14245975,1.2631145,-0.7297628,-0.7901982,0.5007072,0.53571093,-0.38804093,-0.49666232,-0.49163225,-1.3911067,-0.78274447,-1.6751386,1.1604915,1.2448057,0.39341345,0.39715526,0.25941488,1.0627893,0.5199342,-0.011807221,-1.2326642,-0.20880672,-0.26554975,0.06794231,1.5379258,-0.90036196,0.9346431,2.9397907,-1.6541717,-0.35109887,0.5346666,0.7862369,0.19525684,-0.47058606,-0.17572258
307,0.08770454,-2.129479,0.051009893,0.16090333,-2.2050185,-0.66559756,-0.78971446,0.31924963,-1.8006045,-1.1265043,0.6605771,-0.44110617,-0.2807571,0.35314837,0.1202741,0.32427877,0.96798575,0.5749739,-0.40040442,-0.6401511,-0.008655695,1.7846427,-1.5256618,-0.3522441,0.86206883,-2.2382364,0.5367069,1.3193101,1.6046734,0.15884903,1.453362,-0.43128115,-0.78731245,0.11170509,2.1633306,0.31948137,0.75976974,0.24225116,0.7486668,-1.4889575
308,-0.04027748,1.6708322,-0.026413083,2.6988955,-0.04289317,2.1396708,1.4785272,0.6413754,0.8106413,1.7959685,0.35085294,1.9966093,1.158441,-0.74842566,-3.0248284,0.91409314,0.2275008,-0.37743986,-0.8633436,0.12525204,0.97879094,-1.7670892,0.8023799,0.79595894,0.48853892,-1.8853221,1.7855232,-1.1662551,1.5126938,-0.08899607,0.4150372,-0.85685515,-0.36244932,-1.3893566,-0.97431314,-0.89674157,-2.6025677,-0.43081108,1.0561454,-1.2160577
309,0.44229877,0.24123913,-0.41771984,0.2933452,1.6188307,1.4866639,-0.021107197,1.2322525,0.28606117,2.4839802,1.0886078,0.115170754,-2.1244318,-2.4938455,0.13385703,0.24796636,0.4741972,0.22288388,-0.23319158,0.92646825,1.2850778,0.4024772,-1.0150566,-0.15913352,-0.6907031,-1.0270873,0.5944319,0.2725088,0.090968385,0.32918236,0.5338772,0.4179838,0.8838529,-0.2524697,0.73127496,1.3605231,-0.14853944,-1.2418337,-1.0623363,-0.4370677
310,1.7304789,-0.88079154,0.6403785,0.44337714,-0.30338347,1.2540029,0.64572334,1.6515884,0.6166792,0.092609644,-0.17137942,-0.40576237,0.9281238,-1.3010808,0.732974,-1.6306027,-0.8891301,-0.19967018,0.9318548,1.4942882,-1.6721114,0.8364747,0.8485763,0.0065219435,0.7738156,-0.81077003,-0.104061976,-1.0619906,-0.7464451,0.13571608,-0.30239385,-0.30783862,-1.085528,0.61141515,-3.055311,0.80961823,-0.4636917,0.6291422,-2.854714,1.6050034
311,-2.3748593,-0.02810365,-0.17429358,-2.4539673,-0.9292329,-0.92143977,-0.62265706,-2.216632,-0.3338955,-2.759543,-1.7874094,-0.8455846,1.5009413,-0.31187472,-1.2596352,0.5888998,-0.55398715,0.39212683,-0.5635005,-0.9109141,0.75497717,-2.1679373,-0.6100878,0.92908907,-1.2147582,-1.0759704,-0.37565213,-0.87240857,-0.57271117,1.1221681,-0.53100485,1.5365261,0.5619663,-0.8818731,-0.4713541,-0.8588328,-0.7918939,1.4141273,0.030453796,0.7641584
312,2.22924,1.6179202,1.5044575,1.503341,2.209225,1.1970192,1.6147676,0.8049052,1.559545,0.124507785,2.1625156,-0.32797506,-0.07197456,-0.83480144,-0.4804527,-0.55251807,0.5514159,0.96419626,1.99531,0.80569243,0.7465878,0.44275016,1.0760914,0.2994718,-0.45910278,0.65205896,-0.6092175,1.2955731,-0.33711356,0.7649388,0.2864625,0.33510286,-0.19587997,0.022413293,-1.1603597,-1.0881742,-1.4307914,-1.4742603,0.42285204,0.792502
313,-0.71548873,-0.50970423,-0.6343015,-0.7819051,-0.34614092,-0.52449465,-1.2321266,-2.2178335,-0.23112398,-0.6950096,2.9192863,-1.7941065,-1.9236951,-0.15312013,-2.0161498,-0.22814085,-0.50439847,-0.4711076,0.927974,-0.2940998,1.6679072,-1.5278118,-0.36240402,0.42593563,0.59922296,1.7087386,0.19315116,0.6407595,1.0166391,-1.5336441,-0.7688158,0.10419875,-0.68455786,-0.62714386,1.0258157,-0.55107635,-0.5323982,-1.4951451,-2.9038432,-1.0552967
314,0.550213,2.6963289,2.9693446,1.723136,1.7169349,-0.029160857,1.1153522,1.06229,-0.090237975,2.3750844,-0.87459844,0.48407054,-0.31984895,-0.5624077,-0.9552662,-0.9976752,0.56955606,-0.55235404,0.21392561,0.8056167,0.3816211,-0.8865337,0.17722279,0.21047953,0.671011,1.9936942,0.13761029,0.16060367,-0.124465674,-1.832674,-0.3364448,-1.2383229,0.18663804,-0.8740267,1.2348853,0.9407366,-1.8103346,-0.57158154,-0.54626405,0.11855693
